,type,title,release_year,rating,duration,is_adult,polarity,subjectivity,continent
5659,TV Show,BoJack Horseman,2019,8.3,6,0,0.39999999999999997,0.5,North America
5661,TV Show,Greenhouse Academy,2019,6.6,3,0,0.0,0.21666666666666667,North America
5662,TV Show,The Kominsky Method,2019,8.2,2,0,0.2604166666666667,0.2520833333333333,North America
5663,TV Show,Great News,2018,7.0,2,0,-0.6,1.0,North America
5664,TV Show,W1A,2017,7.7,3,0,0.13636363636363635,0.45454545454545453,Europe
5665,TV Show,The Hollywood Masters,2017,7.2,3,0,0.1340909090909091,0.525,North America
5666,TV Show,Hemlock Grove,2015,7.0,3,0,-0.15476190476190477,0.2523809523809524,North America
5667,TV Show,Bunk'd,2018,5.3,3,0,0.3,0.3611111111111111,North America
5669,TV Show,Monty Python's Flying Circus,1974,8.8,4,0,0.7,0.875,Europe
5670,TV Show,Making a Murderer,2018,7.4,2,0,0.13636363636363635,0.45454545454545453,North America
5672,TV Show,Project S The Series,2017,8.5,4,0,-0.2,0.2,Asia
5673,TV Show,Baby,2019,5.1,2,0,0.16666666666666666,0.3333333333333333,Europe
5674,TV Show,Little Baby Bum: Nursery Rhyme Friends,2019,7.1,2,0,-0.1875,0.5,Unknown
5675,TV Show,MeatEater,2019,7.4,4,0,0.1,0.4,North America
5676,TV Show,Spirit Riding Free: Pony Tales,2019,6.8,2,0,0.2791666666666667,0.5333333333333333,North America
5677,TV Show,The House of Flowers,2019,7.6,2,0,-0.0875,0.6499999999999999,North America
5678,TV Show,Toon,2017,7.6,2,0,-0.6,1.0,Europe
5679,TV Show,Chosen,2019,5.2,2,0,-0.30000000000000004,0.65,Asia
5680,TV Show,My Babysitter's a Vampire,2012,6.9,2,0,0.013888888888888886,0.3395299145299145,North America
5681,TV Show,Rake,2018,6.9,5,0,0.4666666666666666,0.6333333333333333,Oceania
5682,TV Show,Some Assembly Required,2015,7.4,2,0,0.3681818181818182,0.6772727272727272,North America
5684,TV Show,Power Rangers Ninja Steel,2018,5.8,2,0,0.06818181818181818,0.22727272727272727,North America
5685,TV Show,The Seven Deadly Sins,2018,7.9,3,0,-0.5,0.5,Asia
5686,TV Show,West Coast Customs,2015,5.8,6,0,-0.25,0.75,North America
5687,TV Show,Vampire Knight,2008,7.3,2,0,0.0,0.05,Asia
5689,TV Show,The Boss Baby: Back in Business,2018,6.4,2,0,0.0,0.1,North America
5690,TV Show,Haunted,2019,4.6,2,0,-0.22592592592592595,0.5648148148148148,North America
5691,TV Show,Insatiable,2019,6.5,2,0,0.25,0.25,North America
5693,TV Show,YooHoo to the Rescue,2019,6.8,2,0,0.5,1.0,Asia
5694,TV Show,Schitt's Creek,2019,8.5,5,0,0.19999999999999998,0.48333333333333334,North America
5695,TV Show,Burnistoun,2012,7.8,2,0,-0.125,0.45,Europe
5696,TV Show,Carmen Sandiego,2019,7.9,2,0,-0.15000000000000002,0.8,North America
5697,TV Show,Limmy's Show!,2012,8.3,2,0,0.125,0.5,Europe
5698,TV Show,Killer Women with Piers Morgan,2017,6.6,2,0,-0.3333333333333333,0.7999999999999999,Europe
5699,TV Show,Still Game,2016,9.1,7,0,0.4,0.5,Europe
5700,TV Show,Charmed,2005,4.5,8,0,0.16666666666666666,0.5666666666666667,North America
5701,TV Show,Cleverman,2017,6.3,2,0,0.13333333333333333,0.5083333333333333,Oceania
5702,TV Show,Gilmore Girls,2006,8.0,7,0,0.14285714285714288,0.44642857142857145,North America
5704,TV Show,Star Trek,1968,7.8,3,0,0.07878787878787878,0.6181818181818182,North America
5705,TV Show,Star Trek: Enterprise,2004,7.5,4,0,-0.03787878787878788,0.4348484848484849,North America
5706,TV Show,Star Trek: Voyager,2000,7.8,7,0,-0.03333333333333333,0.5333333333333333,North America
5707,TV Show,Skin Wars,2016,7.0,3,0,0.5,1.0,North America
5708,TV Show,Little Things,2019,8.2,3,0,0.16666666666666666,0.16666666666666666,Asia
5709,TV Show,Treehouse Detectives,2018,7.6,2,0,0.6,1.0,Asia
5710,TV Show,Danger Mouse,2016,7.2,2,0,0.2,1.0,Europe
5711,TV Show,Busted!,2019,7.6,2,0,-0.2,0.5,Asia
5712,TV Show,The Great British Baking Show: Holidays,2019,8.2,2,0,0.04999999999999999,0.45,Unknown
5713,TV Show,Wild District,2019,8.2,2,0,-1.0,1.0,South America
5714,TV Show,Fate/Apocrypha,2017,6.6,2,0,0.6333333333333333,0.7166666666666667,Asia
5715,TV Show,Project Mc²,2017,5.8,6,0,-0.17500000000000002,0.35833333333333334,North America
5716,TV Show,Millennials,2019,6.8,2,0,0.0,0.0,South America
5717,TV Show,Sam & Cat,2014,5.6,2,0,0.3333333333333333,0.5,North America
5718,TV Show,She-Ra and the Princesses of Power,2019,7.8,4,0,0.375,0.825,North America
5719,TV Show,The End of the F***ing World,2019,8.1,2,0,0.0875,0.275,Europe
5720,TV Show,Meet the Adebanjos,2016,7.6,3,0,0.025,0.175,Europe
5721,TV Show,F is for Family,2018,8.0,3,0,0.16666666666666666,0.4000000000000001,North America
5722,TV Show,Spy Kids: Mission Critical,2018,4.7,2,0,-1.0,1.0,North America
5723,TV Show,Man Down,2017,8.1,4,0,-0.07999999999999999,0.5,Europe
5724,TV Show,Bleach,2006,6.3,3,0,-0.2,0.4,Asia
5725,TV Show,Kopitiam,2003,7.7,7,0,0.1,0.30000000000000004,Asia
5726,TV Show,Julius Jr.,2014,5.8,2,0,0.041666666666666664,0.19166666666666665,North America
5727,TV Show,Chip and Potato,2019,6.3,2,0,0.01420454545454545,0.5015151515151515,North America
5728,TV Show,La Reina del Sur,2019,7.9,2,0,0.65,0.8,North America
5729,TV Show,Good Morning Call,2017,7.6,2,0,0.372,0.788,Asia
5730,TV Show,Broadchurch,2017,8.4,3,0,-0.0375,0.45,Europe
5731,TV Show,The Crime,2015,6.8,2,0,0.4166666666666667,0.5333333333333333,Europe
5732,TV Show,Frontier,2018,5.9,3,0,-0.3,0.95,North America
5733,TV Show,Sick Note,2018,6.7,2,0,-0.5,1.0,Europe
5734,TV Show,High Seas,2019,6.8,2,0,-0.25,0.9,Europe
5735,TV Show,Nailed It! Holiday!,2019,7.7,2,0,-0.2523809523809524,0.6553571428571429,North America
5736,TV Show,The Dragon Prince,2019,8.4,3,0,0.14444444444444446,0.5,North America
5737,TV Show,Trolls: The Beat Goes On!,2019,5.9,8,0,0.1787878787878788,0.4515151515151515,North America
5739,TV Show,Lilyhammer,2014,7.9,3,0,0.0,0.0,Europe
5740,TV Show,Victorious,2013,6.9,3,0,0.315,0.585,North America
5741,TV Show,House of Cards,2018,8.6,6,0,-0.2333333333333333,0.5333333333333333,North America
5742,TV Show,The Last Kingdom,2018,8.3,3,0,0.8,0.75,Europe
5743,TV Show,Goosebumps,1998,7.2,5,0,0.525,0.8833333333333333,North America
5744,TV Show,The Magic School Bus,1997,7.8,4,0,0.25,0.55,North America
5745,TV Show,The Crown,2019,7.8,3,0,-0.041666666666666664,0.06666666666666667,Europe
5746,TV Show,Longmire,2017,8.3,6,0,0.08333333333333333,0.13333333333333333,North America
5747,TV Show,Luna Petunia,2017,6.3,3,0,0.45,0.95,North America
5748,TV Show,Ponysitters Club,2018,8.5,2,0,0.6,0.5666666666666667,North America
5749,TV Show,K-On!,2010,7.8,2,0,0.28,0.6199999999999999,Asia
5750,TV Show,Llama Llama,2019,6.3,2,0,0.41818181818181815,0.7272727272727273,North America
5751,TV Show,The Toys That Made Us,2019,8.0,3,0,0.19999999999999998,0.5666666666666667,North America
5752,TV Show,The Yard,2019,7.1,2,0,0.0,0.1,Asia
5753,TV Show,Chief of Staff,2019,7.9,2,0,0.2333333333333333,0.7333333333333334,Asia
5754,TV Show,My Little Pony: Friendship Is Magic,2018,7.6,8,0,0.0,0.0,North America
5755,TV Show,Patriot Act with Hasan Minhaj,2019,8.2,5,0,0.1875,0.5,Unknown
5757,TV Show,Lady Dynamite,2017,7.3,2,0,0.18333333333333335,0.7000000000000001,North America
5758,TV Show,Atypical,2019,8.3,3,0,0.2333333333333333,0.3,North America
5759,TV Show,Billy on the Street,2016,7.8,4,0,0.2556818181818182,0.7272727272727273,North America
5760,TV Show,Bondi Rescue,2016,7.5,1,0,0.1,0.1,Oceania
5761,TV Show,CLANNAD,2008,8.5,2,0,0.00875,0.35375,Asia
5764,TV Show,Mars,2018,7.2,2,0,0.0,0.0,North America
5765,TV Show,Mobile Suit Gundam: Iron-Blooded Orphans,2016,7.9,2,0,0.0,0.0,Unknown
5767,TV Show,The Deep,2019,9.1,3,0,-0.16666666666666666,0.3333333333333333,North America
5769,TV Show,Follow This,2018,4.9,3,0,0.25,0.75,North America
5770,TV Show,Grand Hotel,2013,7.0,3,0,0.05,0.7,Europe
5771,TV Show,That '70s Show,2005,8.2,8,0,-0.0625,0.1875,North America
5772,TV Show,The Mind of a Chef,2016,8.0,5,0,0.16666666666666666,0.3333333333333333,North America
5773,TV Show,Top Boy,2011,8.4,2,0,0.16666666666666666,0.6055555555555555,Europe
5774,TV Show,Highway to Heaven,1988,7.0,5,0,-0.5,1.0,North America
5775,TV Show,Women Behind Bars,2010,6.1,3,0,0.35,0.65,North America
5776,TV Show,Lucifer,2019,7.1,4,0,-0.5,1.0,North America
5777,TV Show,Queen of the South,2018,7.9,3,0,-0.04166666666666667,0.5083333333333333,North America
5779,TV Show,Kazoops!,2017,7.4,3,0,0.26666666666666666,0.4166666666666667,Oceania
5780,TV Show,Kong: King of the Apes,2018,5.8,2,0,-0.3666666666666667,0.39999999999999997,North America
5781,TV Show,Bad Blood,2019,8.6,2,0,0.35,0.65,North America
5782,TV Show,My Next Guest Needs No Introduction With David Letterman,2019,7.9,2,0,0.35,0.42500000000000004,North America
5783,TV Show,Oh No! It's an Alien Invasion,2014,2.7,2,0,-0.013888888888888895,0.8055555555555555,North America
5784,TV Show,Unbreakable Kimmy Schmidt,2019,7.6,4,0,0.13636363636363635,0.45454545454545453,North America
5785,TV Show,American Crime,2017,7.7,3,0,-0.13333333333333333,0.3833333333333333,North America
5787,TV Show,Supernatural,2019,9.1,14,0,0.0,0.0,North America
5788,TV Show,Total Drama,2015,7.4,5,0,-0.25,0.30000000000000004,North America
5789,TV Show,Arrested Development,2019,5.8,5,0,0.5,1.0,North America
5790,TV Show,DC's Legends of Tomorrow,2018,4.5,4,0,-0.24,0.725,North America
5791,TV Show,Hell on Wheels,2016,8.3,5,0,0.0,0.0,North America
5792,TV Show,Supergirl,2019,7.4,4,0,0.35,0.65,North America
5794,TV Show,Bloodline,2017,6.0,3,0,-0.18888888888888888,0.36111111111111116,North America
5795,TV Show,Bitten,2016,6.7,3,0,-0.1,0.4,North America
5797,TV Show,She's Gotta Have It,2018,6.7,2,0,0.35,0.65,North America
5798,TV Show,Fauda,2018,8.2,2,0,0.15,0.25,Asia
5799,TV Show,Riverdale,2019,6.7,3,0,-0.21666666666666667,0.4666666666666666,North America
5800,TV Show,The Flash,2019,8.5,5,0,0.21212121212121215,0.4515151515151515,North America
5801,TV Show,Velvet,2016,6.4,4,0,0.85,1.0,Europe
5802,TV Show,Richie Rich,2015,3.0,2,0,0.2022727272727273,0.520909090909091,North America
5803,TV Show,Arrow,2019,9.0,7,0,0.22499999999999995,0.625,North America
5804,TV Show,Prince of Peoria,2019,5.7,2,0,0.002987012987012988,0.26285714285714284,North America
5805,TV Show,Rosario Tijeras,2018,6.0,2,0,0.125,0.4583333333333333,North America
5806,TV Show,Colony,2018,4.1,3,0,0.0,0.025,North America
5807,TV Show,Scandal,2018,7.8,7,0,0.44999999999999996,1.0,North America
5808,TV Show,Mother Goose Club,2016,7.5,2,0,0.23333333333333334,0.3333333333333333,North America
5809,TV Show,Inspector Gadget,2017,7.2,4,0,-0.305,0.44000000000000006,North America
5810,TV Show,Royal Pains,2016,6.0,8,0,0.07878787878787878,0.48484848484848486,North America
5811,TV Show,Nailed It,2019,7.1,3,0,-0.30833333333333335,0.6749999999999999,North America
5812,TV Show,The Rain,2019,6.3,2,0,-0.09166666666666667,0.6333333333333333,Europe
5813,TV Show,White Gold,2019,7.4,2,0,-0.2,0.9,Europe
5814,TV Show,Call the Midwife,2018,7.4,8,0,0.13636363636363635,0.45454545454545453,Europe
5815,TV Show,Sherlock,2017,7.4,4,0,0.3,0.6,Europe
5816,TV Show,Master of None,2017,8.3,2,0,-0.16666666666666666,0.26666666666666666,North America
5817,TV Show,Bill Nye Saves the World,2018,3.7,3,0,0.5,1.0,North America
5819,TV Show,Easy,2019,6.9,3,0,0.35,0.44999999999999996,North America
5820,TV Show,The Mechanism,2019,8.0,2,0,0.05769230769230768,0.3397435897435897,South America
5822,TV Show,LoliRock,2016,7.3,2,0,0.675,1.0,Asia
5823,TV Show,Yu-Gi-Oh! Arc-V,2015,6.1,2,0,0.6638888888888889,0.8944444444444445,Asia
5825,TV Show,Love,2018,7.7,3,0,0.26666666666666666,0.4833333333333333,North America
5827,TV Show,Hap and Leonard,2018,7.6,3,0,0.3333333333333333,0.47500000000000003,North America
5828,TV Show,Secret City,2016,7.4,2,0,0.05,0.2,Oceania
5829,TV Show,Rectify,2016,7.9,4,0,0.1,0.4,North America
5830,TV Show,Dad's Army,1977,5.2,10,0,0.04999999999999999,0.375,Europe
5831,TV Show,Days We Stared at the Sun,2017,7.9,2,0,0.0,0.0,Asia
5833,TV Show,Father Brown,2017,7.7,6,0,0.2333333333333333,0.6666666666666666,Europe
5834,TV Show,ViR: The Robot Boy,2013,3.2,2,0,0.6,0.4,Unknown
5835,TV Show,Wake Up,2017,6.7,2,0,-0.25,0.55,Unknown
5836,TV Show,Yu-Gi-Oh!,2005,7.8,5,0,-0.15000000000000002,0.4,Asia
5837,TV Show,Extras,2006,8.0,2,0,0.0,0.0,Europe
5838,TV Show,Hoff the Record,2016,6.8,2,0,0.0,0.3,Europe
5839,TV Show,The House That Made Me,2015,6.5,3,0,0.024999999999999994,0.125,Asia
5840,TV Show,Weird Wonders of the World,2016,7.4,2,0,0.2,0.3,Europe
5841,TV Show,Republic of Doyle,2014,7.6,6,0,0.05000000000000001,0.36875,North America
5842,TV Show,How to Get Away with Murder,2018,7.7,5,0,0.0,0.85,North America
5843,TV Show,Trailer Park Boys,2018,7.9,12,0,0.0,0.0,North America
5844,TV Show,On My Block,2019,7.9,2,0,0.08485714285714285,0.6365714285714286,North America
5845,TV Show,Santa Clarita Diet,2019,7.8,3,0,-0.03472222222222224,0.4972222222222223,North America
5846,TV Show,Versailles,2018,8.2,3,0,0.5,0.6,Europe
5848,TV Show,Ainori Love Wagon: Asian Journey,2018,6.9,2,0,0.25,0.5166666666666666,Asia
5849,TV Show,Black Lightning,2019,6.0,2,0,0.23333333333333336,0.38333333333333336,North America
5850,TV Show,Better Call Saul,2017,8.0,3,0,-0.3499999999999999,0.4583333333333333,North America
5851,TV Show,Bottersnikes & Gumbles,2017,5.1,2,0,0.13636363636363635,0.5,North America
5852,TV Show,The OA,2019,7.8,2,0,-0.040909090909090916,0.6386363636363637,North America
5853,TV Show,Mad Men,2014,6.0,7,0,0.13636363636363635,0.45454545454545453,North America
5854,TV Show,The L Word,2009,7.6,6,0,0.0,0.0,North America
5855,TV Show,The Standups,2018,6.6,2,0,-0.04999999999999999,1.0,North America
5856,TV Show,El Reemplazante,2013,8.5,2,0,0.0,0.0,South America
5857,TV Show,Outback Truckers,2015,7.3,3,0,0.8,1.0,Oceania
5858,TV Show,Angry Birds,2018,7.3,3,0,0.0,0.0,Europe
5859,TV Show,Happy Valley,2016,8.5,2,0,-0.2333333333333333,0.6,Europe
5860,TV Show,Brain Games,2016,8.3,3,0,0.0,0.0,North America
5861,TV Show,Las muñecas de la mafia,2018,6.6,2,0,0.15,0.525,South America
5862,TV Show,Robozuna,2018,6.7,2,0,-0.3,0.9,Europe
5863,TV Show,Terrace House: Opening New Doors,2018,7.8,6,0,0.1,0.4,Asia
5864,TV Show,Into the Badlands,2018,7.9,3,0,0.02,0.63,North America
5865,TV Show,Guru Aur Bhole,2018,4.9,3,0,0.611111111111111,0.7666666666666666,Unknown
5866,TV Show,Larva Island,2019,7.4,2,0,-0.02121212121212122,0.5098484848484849,Unknown
5867,TV Show,Sab Jholmaal Hai,2017,6.6,4,0,-0.1,0.15000000000000002,Asia
5868,TV Show,The Disastrous Life of Saiki K.,2018,8.4,3,0,-0.16888888888888887,0.6244444444444445,Asia
5869,TV Show,Murder Maps,2017,7.4,3,0,-0.14444444444444443,0.7000000000000001,Europe
5870,TV Show,Nazi Mega Weapons,2016,7.9,3,0,-0.05,0.05,North America
5871,TV Show,Marcella,2017,7.4,2,0,0.0,0.0,Europe
5872,TV Show,3%,2019,7.3,3,0,0.05,0.5625,South America
5873,TV Show,Designated Survivor,2019,7.5,3,0,0.25,0.55,North America
5874,TV Show,The Night Shift,2017,7.3,4,0,-0.6,0.9,North America
5875,TV Show,Black Mirror,2019,5.7,5,0,0.25,1.0,Europe
5876,TV Show,Madam Secretary,2019,7.6,5,0,0.2,0.4,North America
5877,TV Show,Scare Tactics,2011,7.4,2,0,0.0892857142857143,0.8928571428571428,North America
5878,TV Show,Hormones,2015,3.9,3,0,0.165,0.385,Asia
5879,TV Show,Criminal Minds,2017,8.0,12,0,0.26666666666666666,1.0,North America
5880,TV Show,Little Witch Academia,2017,7.8,2,0,0.5,0.5249999999999999,Asia
5881,TV Show,The Day My Butt Went Psycho!,2015,2.3,2,0,0.4431818181818181,0.5636363636363636,North America
5882,TV Show,Documentary Now!,2019,8.1,3,0,-0.04,0.41000000000000003,North America
5883,TV Show,Dynasty,2019,7.2,2,0,0.16666666666666666,0.16666666666666666,North America
5884,TV Show,Dope,2019,7.3,3,0,0.1125,0.375,North America
5885,TV Show,Instant Hotel,2019,7.3,2,0,0.21875,0.33541666666666664,Oceania
5886,TV Show,Motown Magic,2019,7.9,2,0,0.39166666666666666,0.5666666666666667,Oceania
5887,TV Show,Paquita Salas,2018,8.0,3,0,0.1340909090909091,0.5636363636363637,Europe
5888,TV Show,Slasher,2019,4.3,3,0,0.05,0.2,North America
5889,TV Show,Forest of Piano,2019,7.2,2,0,0.3,0.6,Asia
5890,TV Show,Heavy Rescue: 401,2018,6.9,2,0,0.08333333333333333,0.28055555555555556,North America
5892,TV Show,Dark,2019,8.2,2,0,-0.2,0.05,Europe
5894,TV Show,Go! Live Your Way,2019,6.7,2,0,0.55,0.95,South America
5895,TV Show,Magi: The Labyrinth of Magic,2013,7.8,2,0,0.11249999999999999,0.65,Asia
5896,TV Show,Roonpi Secret Love,2016,7.9,3,0,0.053333333333333344,0.68,Asia
5897,TV Show,Shooter,2018,6.8,3,0,0.13,0.31999999999999995,North America
5898,TV Show,The Casketeers,2019,7.4,2,0,0.7,0.6000000000000001,Oceania
5899,TV Show,The Confession Tapes,2019,7.5,2,0,-0.0166666666666667,0.4166666666666667,North America
5900,TV Show,Young & Hungry,2017,7.3,5,0,0.04727272727272727,0.2742424242424243,North America
5901,TV Show,Pac-Man and the Ghostly Adventures,2014,6.5,2,0,-0.22222222222222224,0.6111111111111112,North America
5902,TV Show,Dinosaur King,2008,5.6,2,0,-0.45,0.7,Asia
5903,TV Show,Flaked,2017,7.2,2,0,0.3,0.65,North America
5905,TV Show,Aquarius,2016,7.4,2,0,0.19999999999999998,0.5,North America
5906,TV Show,World of Winx,2017,6.6,2,0,0.29374999999999996,0.6625,Europe
5907,TV Show,Fate/Zero,2012,8.7,2,0,0.0,0.0,Asia
5908,TV Show,Grey's Anatomy,2018,7.6,15,0,0.016666666666666666,0.16666666666666666,North America
5910,TV Show,Aggretsuko,2019,8.0,2,0,-0.2333333333333333,0.06666666666666667,Asia
5911,TV Show,Black Spot,2019,7.4,2,0,-0.12121212121212122,0.6515151515151515,Europe
5912,TV Show,El desconocido,2019,7.1,2,0,0.06666666666666667,0.18333333333333335,Europe
5913,TV Show,Girlfriends' Guide to Divorce,2019,6.9,5,0,0.325,0.675,North America
5914,TV Show,Marlon,2018,7.7,2,0,0.0,0.0,North America
5916,TV Show,Kakegurui,2019,6.1,2,0,0.17555555555555558,0.5383333333333333,Asia
5917,TV Show,LEGO Friends: The Power of Friendship,2016,6.7,2,0,0.7083333333333334,0.4666666666666666,Europe
5918,TV Show,Herrens veje,2018,7.6,2,0,0.0,0.0,Europe
5919,TV Show,March Comes in Like a Lion,2017,8.3,2,0,0.1,0.25,Asia
5921,TV Show,Mutant Busters,2017,6.5,2,0,0.03333333333333333,0.5,Europe
5922,TV Show,Off Camera,2015,8.2,3,0,0.5,1.0,North America
5923,TV Show,Pyaar Tune Kya Kiya,2014,7.3,3,0,0.2066666666666667,0.16333333333333333,Asia
5924,TV Show,Johnny Test,2013,5.4,6,0,0.4,0.9,North America
5925,TV Show,Dawn of the Croods,2017,5.8,4,0,0.225,0.4416666666666666,North America
5926,TV Show,Degrassi: Next Class,2017,6.8,4,0,0.05333333333333334,0.17999999999999997,North America
5927,TV Show,Free Rein,2019,7.0,3,0,0.0,1.0,North America
5928,TV Show,First Team: Juventus,2018,7.3,2,0,0.3333333333333333,0.26666666666666666,North America
5929,TV Show,Somebody Feed Phil,2018,8.2,2,0,0.25,0.25,North America
5930,TV Show,Kakegurui,2019,6.1,2,0,0.25,0.4375,Asia
5931,TV Show,Stranger Things,2019,7.0,3,0,-0.23154761904761906,0.530952380952381,North America
5932,TV Show,Kuromukuro,2016,7.2,2,0,0.0,0.375,Asia
5933,TV Show,The Letdown,2019,7.4,2,0,0.0,0.75,Oceania
5934,TV Show,A Very Secret Service,2018,7.7,2,0,-0.28125,0.45625,Europe
5936,TV Show,Yummy Mummies,2019,4.0,2,0,0.2269360269360269,0.4478114478114479,Oceania
5937,TV Show,LEGO Bionicle: The Journey to One,2016,5.4,2,0,0.03333333333333336,0.7999999999999999,North America
5939,TV Show,El Chapo,2018,7.0,3,0,0.175,0.325,North America
5940,TV Show,"Big Dreams, Small Spaces",2017,8.1,3,0,0.1,0.2,Europe
5941,TV Show,My First First Love,2019,7.5,2,0,0.09375,0.44375,Asia
5942,TV Show,Orange Is the New Black,2019,8.0,7,0,-0.05681818181818182,0.3522727272727273,North America
5943,TV Show,Sugar Rush,2019,7.0,2,0,0.25833333333333336,0.625,North America
5944,TV Show,The Worst Witch,2019,7.4,3,0,0.7,1.0,Europe
5945,TV Show,Popples,2016,6.0,3,0,0.625,0.725,North America
5946,TV Show,Beat Bugs,2018,7.6,3,0,0.36875,0.65,Oceania
5949,TV Show,Home: Adventures with Tip & Oh,2018,6.0,4,0,-0.08333333333333333,0.3055555555555555,North America
5950,TV Show,Luna Petunia: Return to Amazia,2018,4.8,2,0,0.24545454545454545,0.5515151515151515,North America
5952,TV Show,Good Witch,2018,7.2,4,0,-0.08333333333333333,0.6333333333333333,North America
5953,TV Show,Comedians in Cars Getting Coffee,2019,8.0,6,0,0.0,1.0,North America
5955,TV Show,Last Chance U,2019,7.8,4,0,0.26666666666666666,0.19999999999999998,North America
5956,TV Show,Queer Eye,2019,5.4,4,0,0.2,0.3,North America
5957,TV Show,The Epic Tales of Captain Underpants,2019,6.6,3,0,0.375,0.55,North America
5958,TV Show,"Can't Cope, Won't Cope",2018,7.2,2,0,0.0,0.0,Europe
5959,TV Show,Intelligence,2007,6.1,2,0,-0.1,0.5333333333333333,North America
5960,TV Show,Glee,2015,6.8,6,0,0.0,0.3,North America
5961,TV Show,Pinky Malinky,2019,5.5,3,0,0.2541666666666667,0.7166666666666667,North America
5962,TV Show,Wynonna Earp,2018,9.8,3,0,0.1,0.4,North America
5963,TV Show,The Joel McHale Show with Joel McHale,2018,7.1,2,0,0.2611742424242424,0.4428030303030303,North America
5964,TV Show,H2O: Mermaid Adventures,2015,5.7,2,0,-0.034545454545454546,0.5648484848484848,Europe
5965,TV Show,3Below: Tales of Arcadia,2019,7.7,2,0,0.0,0.0,North America
5969,TV Show,Baby Ballroom,2018,7.7,2,0,0.6166666666666667,0.7166666666666667,Europe
5970,TV Show,Drug Lords,2018,6.8,2,0,-0.21851851851851853,0.5962962962962963,North America
5973,TV Show,Zombie Dumb,2018,5.5,2,0,0.35,0.65,Unknown
